Draft_Year,ID.Pick,Round,Round.Pick,Pick,Draft_Franchise,Franchise,Player_Name,Height,Player_Height,Height_Inches,Player_Weight_LBS,Player_College,Player_Birthday
1977,1.15,1,15,15,Lakers,Lakers,Brad Davis,6'3'',6.2499975,75,180,Maryland,12/17/55
1977,1.16,1,16,16,Warriors,Warriors,Rickey Green,6'0'',5.9999976,72,170,Michigan,8/18/54
1977,1.17,1,17,17,Wizards,Wizards,Bo Ellis,6'9'',6.7499973,81,197,Marquette,8/8/54
1977,1.18,1,18,18,Warriors,Warriors,Wesley Cox,6'6'',6.4999974,78,215,Louisville,1/27/55
1977,1.19,1,19,19,Trail Blazers,Trail Blazers,Rich Laurel,6'6'',6.4999974,78,190,Hofstra,7/11/54
1977,1.2,1,2,20,76ers,76ers,Glenn Mosley,6'8'',6.666664,80,195,Seton Hall,12/26/55
1977,1.21,1,21,21,Nuggets,Nuggets,Anthony Roberts,6'5'',6.4166641,77,185,Oral Roberts,4/15/55
1977,1.22,1,22,22,Lakers,Lakers,Norm Nixon,6'2'',6.1666642,74,170,Duquesne,10/11/55
1977,2.1,2,1,23,Bulls,Bulls,Mike Glenn,6'2'',6.1666642,74,175,Southern Illinois,9/10/55
1977,2.2,2,2,24,Clippers,Clippers,Larry Johnson,6'3'',6.2499975,75,205,Kentucky,11/28/54
1977,2.3,2,3,25,76ers,76ers,Wilson Washington,6'9'',6.7499973,81,227,Old Dominion,8/3/55
1977,2.4,2,4,26,Knicks,Knicks,Glen Gondrezick,6'6'',6.4999974,78,218,UNLV,8/30/55
1977,2.5,2,5,27,Bucks,Bucks,Glenn Williams,,NA,NA,NA,,
1977,2.6,2,6,28,Trail Blazers,Trail Blazers,Kim Anderson,,NA,NA,NA,,
1977,2.7,2,7,29,Pacers,Pacers,Alonzo Bradley,6'6'',6.4999974,78,190,Texas Southern,10/16/53
1977,2.8,2,8,30,Bulls,Bulls,Steve Sheppard,6'6'',6.4999974,78,215,Maryland,3/21/54
1977,2.9,2,9,31,Kings,Kings,Eddie Owens,6'7'',6.5833307,79,210,UNLV,12/26/53
1977,2.1,2,1,32,Knicks,Knicks,Toby Knight,6'9'',6.7499973,81,210,Notre Dame,5/3/55
1977,2.11,2,11,33,Cavaliers,Cavaliers,Ed Jordan,6'1'',6.0833309,73,170,Rutgers,1/29/55
1977,2.12,2,12,34,Rockets,Rockets,Larry Moffett,6'8'',6.666664,80,210,UNLV,11/5/54
1977,2.13,2,13,35,Bulls,Bulls,Mark Landsberger,6'8'',6.666664,80,215,Arizona State,5/21/55
1977,2.14,2,14,36,Pistons,Pistons,Ben Poquette,6'9'',6.7499973,81,235,Central Michigan,5/7/55
1977,2.15,2,15,37,Spurs,Spurs,Jeff Wilkins,6'11'',6.9166639,83,230,Illinois State,3/9/55
1977,2.16,2,16,38,Warriors,Warriors,Ricky Love,,NA,NA,NA,,
1977,2.17,2,17,39,Wizards,Wizards,Phil Walker,6'3'',6.2499975,75,180,Millersville St. (PA),3/20/56
1977,2.18,2,18,40,Rockets,Rockets,Robert Reid,6'8'',6.666664,80,205,St. Mary's (TX),8/30/55
1977,2.19,2,19,41,Trail Blazers,Trail Blazers,T.R. Dunn,6'4'',6.3333308,76,192,Alabama,2/1/55
1977,2.2,2,2,42,76ers,76ers,Bob Elliott,6'9'',6.7499973,81,225,Arizona,8/18/55
1977,2.21,2,21,43,76ers,76ers,Herm Harris,,NA,NA,NA,,
1977,2.22,2,22,44,Jazz,Jazz,Essie Hollis,6'6'',6.4999974,78,195,St. Bonaventure,5/16/55
1977,3.1,3,1,45,Kings,Kings,Bill Paterno,,NA,NA,NA,,
1977,3.2,3,2,46,Lakers,Lakers,James Edwards,7'0'',6.9999972,84,225,Washington,11/22/55
1977,3.3,3,3,47,Bucks,Bucks,Gary Yoder,,NA,NA,NA,,
1977,3.4,3,4,48,Hawks,Hawks,Sam Smith,6'7'',6.5833307,79,230,Kentucky Wesleyan,1/27/44
1977,3.5,3,5,49,Hawks,Hawks,Eddie Johnson,6'2'',6.1666642,74,180,Auburn,2/24/55
1977,3.6,3,6,50,Jazz,Jazz,Tony Hansen,,NA,NA,NA,,
1977,3.7,3,7,51,Pacers,Pacers,Stan Mayhew,,NA,NA,NA,,
1977,3.8,3,8,52,SuperSonics,Sonics,Joe Hassett,6'5'',6.4166641,77,180,Providence,9/11/55
1977,3.9,3,9,53,Kings,Kings,John Kuester,6'2'',6.1666642,74,180,North Carolina,2/6/55
1977,3.1,3,1,54,Knicks,Knicks,Lloyd McMillian,,NA,NA,NA,,
1977,3.11,3,11,55,Cavaliers,Cavaliers,Steve Grote,,NA,NA,NA,,
1977,3.12,3,12,56,Celtics,Celtics,Skip Brown,,NA,NA,NA,,
1977,3.13,3,13,57,Wizards,Wizards,Steve Puidokas,,NA,NA,NA,,
1977,3.14,3,14,58,Pistons,Pistons,John Irving,,NA,NA,NA,,
1977,3.15,3,15,59,Spurs,Spurs,Dan Henderson,,NA,NA,NA,,
1977,3.16,3,16,60,Warriors,Warriors,Marlon Redmond,6'6'',6.4999974,78,188,San Francisco,4/15/55
1977,3.17,3,17,61,Wizards,Wizards,Jerry Schellenberg,,NA,NA,NA,,
1977,3.18,3,18,62,Rockets,Rockets,Phil Bond,6'2'',6.1666642,74,175,Louisville,7/27/54
1977,3.19,3,19,63,Trail Blazers,Trail Blazers,Ricky Brown,,NA,NA,NA,,
1977,3.2,3,2,64,76ers,76ers,Arnold Dugger,,NA,NA,NA,,
1977,3.21,3,21,65,Nuggets,Nuggets,Robert Smith,5'11'',5.9166643,71,165,UNLV,3/10/55
1977,3.22,3,22,66,Suns,Suns,Mike Bratz,6'2'',6.1666642,74,185,Stanford,10/17/55
1977,4.1,4,1,67,Nets,Nets,Bob Elmore,,NA,NA,NA,,
1977,4.2,4,2,68,Clippers,Clippers,Melvin Watkins,,NA,NA,NA,,
1977,4.3,4,3,69,Bucks,Bucks,Lewis Brown,6'3'',6.2499975,75,190,Wyoming,10/12/19
1977,4.4,4,4,70,Hawks,Hawks,Dave Bormann,,NA,NA,NA,,
1977,4.5,4,5,71,Suns,Suns,Greg Griffin,6'7'',6.5833307,79,190,Idaho State,9/6/52
1977,4.6,4,6,72,Jazz,Jazz,Dennis Boyd,6'1'',6.0833309,73,175,Detroit,5/21/54
1977,4.7,4,7,73,Pacers,Pacers,George Pendleton,,NA,NA,NA,,
1977,4.8,4,8,74,SuperSonics,Sonics,Jim Cooper,,NA,NA,NA,,
1977,4.9,4,9,75,Kings,Kings,Larry Williams,,NA,NA,NA,,
1977,4.1,4,1,76,Knicks,Knicks,Steve Hayes,7'0'',6.9999972,84,205,Idaho State,8/2/55
1977,4.11,4,11,77,Cavaliers,Cavaliers,Melvin Jones,,NA,NA,NA,,
1977,4.12,4,12,78,Celtics,Celtics,Jeff Cummings,,NA,NA,NA,,
1977,4.13,4,13,79,Bulls,Bulls,Mike McConalthy,,NA,NA,NA,,
1977,4.14,4,14,80,Pistons,Pistons,Bruce King,,NA,NA,NA,,
1977,4.15,4,15,81,Spurs,Spurs,Matt Hicks,,NA,NA,NA,,
1977,4.16,4,16,82,Warriors,Warriors,Roy Smith,,NA,NA,NA,,
1977,4.17,4,17,83,Wizards,Wizards,David Reavis,,NA,NA,NA,,
1977,4.18,4,18,84,Rockets,Rockets,Rocky Smith,,NA,NA,NA,,
1977,4.19,4,19,85,Trail Blazers,Trail Blazers,Greg White,,NA,NA,NA,,
1977,4.2,4,2,86,76ers,76ers,Jack Jones,,NA,NA,NA,,
1977,4.21,4,21,87,Warriors,Warriors,Leartha Scott,,NA,NA,NA,,
1977,4.22,4,22,88,Lakers,Lakers,Tony Robertson,6'4'',6.3333308,76,195,West Virginia,1/1/56
1977,5.1,5,1,89,Nets,Nets,Gerald Cunningham,,NA,NA,NA,,
1977,5.2,5,2,90,Clippers,Clippers,Mike Hanley,,NA,NA,NA,,
1977,5.3,5,3,91,Bucks,Bucks,Ron Norwood,,NA,NA,NA,,
1977,5.4,5,4,92,Hawks,Hawks,Bill Gordon,,NA,NA,NA,,
1977,5.5,5,5,93,Suns,Suns,Cecil Rellford,,NA,NA,NA,,
1977,5.6,5,6,94,Jazz,Jazz,Jim Grady,,NA,NA,NA,,
1977,5.7,5,7,95,Pacers,Pacers,Marvin Jackson,,NA,NA,NA,,
1977,5.8,5,8,96,SuperSonics,Sonics,Dale Haberman,,NA,NA,NA,,
1977,5.9,5,9,97,Kings,Kings,Bob Chapman,,NA,NA,NA,,
1977,5.1,5,1,98,Knicks,Knicks,Bill Terry,,NA,NA,NA,,
1977,5.11,5,11,99,Cavaliers,Cavaliers,Al Smith,,NA,NA,NA,,
1977,5.12,5,12,100,Celtics,Celtics,Bill Langloh,,NA,NA,NA,,
1977,5.13,5,13,101,Bulls,Bulls,Nate Davis,,NA,NA,NA,,
1977,5.14,5,14,102,Pistons,Pistons,Jim Kennedy,,NA,NA,NA,,
1977,5.15,5,15,103,Spurs,Spurs,Scott Sims,6'1'',6.0833309,73,170,Missouri,4/18/55
1977,5.16,5,16,104,Warriors,Warriors,Ray Epps,6'6'',6.4999974,78,195,Norfolk State,8/20/56
1977,5.17,5,17,105,Wizards,Wizards,Bruce Parkinson,,NA,NA,NA,,
1977,5.18,5,18,106,Rockets,Rockets,Ed Thompson,,NA,NA,NA,,
1977,5.19,5,19,107,Trail Blazers,Trail Blazers,Donn Wilber,,NA,NA,NA,,
1977,5.2,5,2,108,76ers,76ers,Teko Wynder,,NA,NA,NA,,
1977,5.21,5,21,109,Nuggets,Nuggets,John Billups,,NA,NA,NA,,
1977,5.22,5,22,110,Lakers,Lakers,John Robinson,,NA,NA,NA,,
1977,6.1,6,1,111,Nets,Nets,Mark Crow,6'7'',6.5833307,79,210,Duke,10/22/54
1977,6.2,6,2,112,Clippers,Clippers,Curvan Lewis,,NA,NA,NA,,
1977,6.3,6,3,113,Bucks,Bucks,Chuck Goodyear,,NA,NA,NA,,
1977,6.4,6,4,114,Hawks,Hawks,Calvin Crews,,NA,NA,NA,,
1977,6.5,6,5,115,Suns,Suns,Billy McKinney,6'0'',5.9999976,72,160,Northwestern,6/5/55
1977,6.6,6,6,116,Jazz,Jazz,Wayne Golden,,NA,NA,NA,,
1977,6.7,6,7,117,Pacers,Pacers,Tom Scheffler,6'11'',6.9166639,83,240,Purdue,10/27/54
1977,6.8,6,8,118,SuperSonics,Sonics,Bucky OBrien,,NA,NA,NA,,
1977,6.9,6,9,119,Kings,Kings,Bob Cooper,,NA,NA,NA,,
1977,6.1,6,1,120,Knicks,Knicks,Jerry Graycraft,,NA,NA,NA,,
1977,6.11,6,11,121,Cavaliers,Cavaliers,Ron Cox,,NA,NA,NA,,
1977,6.12,6,12,122,Celtics,Celtics,Roy Pace,,NA,NA,NA,,
1977,6.13,6,13,123,Bulls,Bulls,Jay Chessman,,NA,NA,NA,,
1977,6.14,6,14,124,Pistons,Pistons,Herb Nobles,,NA,NA,NA,,
1977,6.15,6,15,125,Spurs,Spurs,Bruce Buckley,,NA,NA,NA,,
1977,6.16,6,16,126,Warriors,Warriors,Jack Phelan,6'5'',6.4166641,77,195,DePaul,11/6/25
1977,6.17,6,17,127,Wizards,Wizards,Ernie Wansley,,NA,NA,NA,,
1977,6.18,6,18,128,Trail Blazers,Trail Blazers,Myron Jordan,,NA,NA,NA,,
1977,6.19,6,19,129,76ers,76ers,George Gibson,,NA,NA,NA,,
1977,6.2,6,2,130,Nuggets,Nuggets,Jim Town,,NA,NA,NA,,
1977,6.21,6,21,131,Lakers,Lakers,Grover Woolard,,NA,NA,NA,,
1977,7.1,7,1,132,Nets,Nets,Scott Conant,,NA,NA,NA,,
1977,7.2,7,2,133,Clippers,Clippers,Mike Jackson,,NA,NA,NA,,
1977,7.3,7,3,134,Bucks,Bucks,Ron Bostic,,NA,NA,NA,,
1977,7.4,7,4,135,Hawks,Hawks,James Holliman,,NA,NA,NA,,
1977,7.5,7,5,136,Suns,Suns,Alvin Scott,6'7'',6.5833307,79,185,Oral Roberts,9/14/55
1977,7.6,7,6,137,Jazz,Jazz,Lusia Harris,,NA,NA,NA,,
1977,7.7,7,7,138,SuperSonics,Sonics,Billy Reynolds,,NA,NA,NA,,
1977,7.8,7,8,139,Kings,Kings,Bruce Jenner,,NA,NA,NA,,
1977,7.9,7,9,140,Knicks,Knicks,Tom Weadock,,NA,NA,NA,,
1977,7.1,7,1,141,Cavaliers,Cavaliers,Bob Riddle,,NA,NA,NA,,
1977,7.11,7,11,142,Celtics,Celtics,Dave Kyle,,NA,NA,NA,,
1977,7.12,7,12,143,Bulls,Bulls,Mike Smith,,NA,NA,NA,,
1977,7.13,7,13,144,Pistons,Pistons,Robert Lewis,,NA,NA,NA,,
1977,7.14,7,14,145,Spurs,Spurs,Richard Robinson,,NA,NA,NA,,
1977,7.15,7,15,146,Warriors,Warriors,Jerry Thurston,,NA,NA,NA,,
1977,7.16,7,16,147,Wizards,Wizards,Calvin Brown,,NA,NA,NA,,
1977,7.17,7,17,148,Trail Blazers,Trail Blazers,Don Smith,,NA,NA,NA,,
1977,7.18,7,18,149,76ers,76ers,Dennin Forest,,NA,NA,NA,,
1977,7.19,7,19,150,Nuggets,Nuggets,Willie High,,NA,NA,NA,,
1977,7.2,7,2,151,Lakers,Lakers,Lars Hansen,6'10'',6.8333306,82,225,Washington,9/14/54
1977,8.1,8,1,152,Nets,Nets,Ralph Drollinger,7'2'',7.1666638,86,250,UCLA,4/20/54
1977,8.2,8,2,153,Clippers,Clippers,Emery Sammons,,NA,NA,NA,,
1977,8.3,8,3,154,Bucks,Bucks,Larry Pikes,,NA,NA,NA,,
1977,8.4,8,4,155,Hawks,Hawks,Vern Thompson,,NA,NA,NA,,
1977,8.5,8,5,156,Suns,Suns,Alvin Joseph,,NA,NA,NA,,
1977,8.6,8,6,157,Jazz,Jazz,Dave Speicher,,NA,NA,NA,,
1977,8.8,8,8,158,SuperSonics,Sonics,Jeff Frey,,NA,NA,NA,,
1977,8.1,8,1,159,Knicks,Knicks,Ken Slappy,,NA,NA,NA,,
1977,8.11,8,11,160,Cavaliers,Cavaliers,Tom Cutter,,NA,NA,NA,,
1977,8.12,8,12,161,Celtics,Celtics,Tom Harris,,NA,NA,NA,,
1977,8.13,8,13,162,Bulls,Bulls,Rich Rhodes,,NA,NA,NA,,
1977,8.14,8,14,163,Pistons,Pistons,Tim Appleton,,NA,NA,NA,,
1977,8.15,8,15,164,Spurs,Spurs,Jerome Gladney,,NA,NA,NA,,
1977,8.16,8,16,165,Warriors,Warriors,Ricky March,,NA,NA,NA,,
1977,8.17,8,17,166,Wizards,Wizards,Pat McKinley,,NA,NA,NA,,
1977,8.19,8,19,167,Trail Blazers,Trail Blazers,Harold Rhodes,,NA,NA,NA,,
1977,8.2,8,2,168,76ers,76ers,John Olive,6'7'',6.5833307,79,210,Villanova,3/1/55
1977,8.21,8,21,169,Nuggets,Nuggets,Len Saunders,,NA,NA,NA,,
1977,8.22,8,22,170,Lakers,Lakers,Art Allen,,NA,NA,NA,,
1976,1.1,1,1,1,Rockets,Rockets,John Lucas,6'2'',6.1666642,74,175,Maryland,10/31/53
1976,1.2,1,2,2,Bulls,Bulls,Scott May,6'6'',6.4999974,78,215,Indiana,3/19/54
1976,1.3,1,3,3,Kings,Kings,Richard Washington,6'10'',6.8333306,82,220,UCLA,7/15/55
1976,1.4,1,4,4,Pistons,Pistons,Leon Douglas,6'10'',6.8333306,82,230,Alabama,8/26/54
1976,1.5,1,5,5,Trail Blazers,Trail Blazers,Wally Walker,6'6'',6.4999974,78,190,Virginia,7/18/54
1976,1.6,1,6,6,Clippers,Clippers,Adrian Dantley,6'5'',6.4166641,77,208,Notre Dame,2/28/56
1976,1.7,1,7,7,Bucks,Bucks,Quinn Buckner,6'3'',6.2499975,75,190,Indiana,8/20/54
1976,1.8,1,8,8,Warriors,Warriors,Robert Parish,7'0'',6.9999972,84,230,Centenary,8/30/53
1976,1.9,1,9,9,Hawks,Hawks,Armond Hill,6'4'',6.3333308,76,190,Princeton,3/31/53
1976,1.1,1,1,10,Suns,Suns,Ron Lee,6'3'',6.2499975,75,193,Oregon,11/2/52
1976,1.11,1,11,11,SuperSonics,Sonics,Bob Wilkerson,6'6'',6.4999974,78,195,Indiana,8/15/54
1976,1.12,1,12,12,76ers,76ers,Terry Furlow,6'4'',6.3333308,76,190,Michigan State,10/18/54
1976,1.13,1,13,13,Wizards,Wizards,Mitch Kupchak,6'9'',6.7499973,81,230,North,5/24/54
1976,1.14,1,14,14,Wizards,Wizards,Larry Wright,6'0'',5.9999976,72,160,Grambling,11/23/54
1976,1.15,1,15,15,Cavaliers,Cavaliers,Chuckie Williams,6'3'',6.2499975,75,180,Kansas State,12/31/53
1976,1.16,1,16,16,Celtics,Celtics,Norman Cook,6'8'',6.666664,80,210,Kansas,3/21/55
1976,1.17,1,17,17,Warriors,Warriors,Sonny Parker,6'6'',6.4999974,78,200,Texas A&M,3/22/55
1976,2.1,2,1,18,Bulls,Bulls,Willie Smith,6'2'',6.1666642,74,170,Missouri,10/26/53
1976,2.2,2,2,19,SuperSonics,Sonics,Bayard Forrest,6'10'',6.8333306,82,235,Grand Canyon,7/8/54
1976,2.3,2,3,20,Trail Blazers,Trail Blazers,Major Jones,6'9'',6.7499973,81,225,Albany State (GA),7/9/53
1976,2.4,2,4,21,Lakers,Lakers,Earl Tatum,6'4'',6.3333308,76,185,Marquette,7/26/53
1976,2.5,2,5,22,Trail Blazers,Trail Blazers,John Davis,6'1'',6.0833309,73,170,Dayton,10/21/55
1976,2.6,2,6,23,Bucks,Bucks,Alex English,6'7'',6.5833307,79,190,South Carolina,1/5/54
1976,2.7,2,7,24,Bucks,Bucks,Scott Lloyd,6'10'',6.8333306,82,230,Arizona State,12/19/52
1976,2.8,2,8,25,Knicks,Knicks,Lonnie Shelton,6'8'',6.666664,80,240,Oregon State,10/19/55
1976,2.9,2,9,26,Jazz,Jazz,Jacky Dorsey,6'7'',6.5833307,79,230,Georgia,12/18/54
1976,2.1,2,1,27,Rockets,Rockets,Phil Hicks,6'7'',6.5833307,79,205,Tulane,1/31/53
1976,2.11,2,11,28,Hawks,Hawks,Bob Carrington,6'6'',6.4999974,78,195,Boston College,7/3/53
1976,2.12,2,12,29,SuperSonics,Sonics,Dennis Johnson,6'4'',6.3333308,76,185,Pepperdine,9/18/54
1976,2.13,2,13,30,Suns,Suns,Al Fleming,6'7'',6.5833307,79,215,Arizona,4/5/54
1976,2.14,2,14,31,Wizards,Wizards,Joe Pace,6'10'',6.8333306,82,220,Maryland Eastern Shore,12/18/53
1976,2.15,2,15,32,Cavaliers,Cavaliers,Mo Howard,6'2'',6.1666642,74,170,Maryland,8/25/54
1976,2.16,2,16,33,Suns,Suns,Butch Feher,6'4'',6.3333308,76,185,Vanderbilt,5/19/54
1976,2.17,2,17,34,Warriors,Warriors,Marshall Rogers,6'1'',6.0833309,73,190,Pan American,8/27/53
1976,3.1,3,1,35,Bulls,Bulls,Dallas Smith,,NA,NA,NA,,
1976,3.2,3,2,36,Lakers,Lakers,Mike Dabney,,NA,NA,NA,,
1976,3.3,3,3,37,Bulls,Bulls,Lars Hansen,6'10'',6.8333306,82,225,Washington,9/14/54
1976,3.4,3,4,38,Pistons,Pistons,Phil Sellers,6'4'',6.3333308,76,195,Rutgers,11/20/53
1976,3.5,3,5,39,Trail Blazers,Trail Blazers,Jeff Tyson,,NA,NA,NA,,
1976,3.6,3,6,40,Bucks,Bucks,Lloyd Walton,6'0'',5.9999976,72,160,Marquette,11/23/53
1976,3.7,3,7,41,Knicks,Knicks,John McGill,,NA,NA,NA,,
1976,3.8,3,8,42,Jazz,Jazz,Steve Copp,,NA,NA,NA,,
1976,3.9,3,9,43,Lakers,Lakers,Tom Abernethy,6'7'',6.5833307,79,220,Indiana,5/6/54
1976,3.1,3,1,44,Rockets,Rockets,Barnes Hauptfuhrer,,NA,NA,NA,,
1976,3.11,3,11,45,Suns,Suns,Ira Terrell,6'8'',6.666664,80,200,SMU,6/19/54
1976,3.12,3,12,46,Hawks,Hawks,Larry Cooke,,NA,NA,NA,,
1976,3.13,3,13,47,76ers,76ers,Ron Norwood,,NA,NA,NA,,
1976,3.14,3,14,48,Clippers,Clippers,Gary Brewster,,NA,NA,NA,,
1976,3.15,3,15,49,Wizards,Wizards,Bill Cook,,NA,NA,NA,,
1976,3.16,3,16,50,Cavaliers,Cavaliers,Gary Cole,,NA,NA,NA,,
1976,3.17,3,17,51,Celtics,Celtics,Jerry Fort,,NA,NA,NA,,
1976,4.1,4,1,52,Bulls,Bulls,Keith Starr,6'6'',6.4999974,78,190,Pittsburgh,3/14/54
1976,4.2,4,2,53,Hawks,Hawks,Tom Barker,6'11'',6.9166639,83,225,Hawaii,3/11/55
1976,4.3,4,3,54,Kings,Kings,Clarence Ramsey,,NA,NA,NA,,
1976,4.4,4,4,55,Pistons,Pistons,Scott Thompson,,NA,NA,NA,,
1976,4.5,4,5,56,Trail Blazers,Trail Blazers,David Everett,,NA,NA,NA,,
1976,4.6,4,6,57,Knicks,Knicks,Rick Bullock,,NA,NA,NA,,
1976,4.7,4,7,58,Jazz,Jazz,John Service,,NA,NA,NA,,
1976,4.8,4,8,59,Bucks,Bucks,Dan Frost,,NA,NA,NA,,
1976,4.9,4,9,60,Lakers,Lakers,Wayman Britt,,NA,NA,NA,,
1976,4.1,4,1,61,Rockets,Rockets,Hercle Ivy,,NA,NA,NA,,
1976,4.11,4,11,62,Suns,Suns,Paul Miller,,NA,NA,NA,,
1976,4.12,4,12,63,SuperSonics,Sonics,Willie Parr,,NA,NA,NA,,
1976,4.13,4,13,64,76ers,76ers,Freeman Blade,,NA,NA,NA,,
1976,4.14,4,14,65,Wizards,Wizards,Marion Hillard,,NA,NA,NA,,
1976,4.15,4,15,66,Cavaliers,Cavaliers,John Engles,,NA,NA,NA,,
1976,4.16,4,16,67,Celtics,Celtics,Lewis Linder,,NA,NA,NA,,
1976,4.17,4,17,68,Warriors,Warriors,Jeff Fosnes,,NA,NA,NA,,
1976,5.1,5,1,69,Bulls,Bulls,Nate Williams,,NA,NA,NA,,
1976,5.2,5,2,70,Hawks,Hawks,Ron Davis,6'6'',6.4999974,78,198,Washington State,5/1/54
1976,5.3,5,3,71,Kings,Kings,Willie Hodge,,NA,NA,NA,,
1976,5.4,5,4,72,Pistons,Pistons,Jim Hearns,,NA,NA,NA,,
1976,5.5,5,5,73,Trail Blazers,Trail Blazers,Gary Reddings,,NA,NA,NA,,
1976,5.6,5,6,74,Jazz,Jazz,Paul Griffin,6'9'',6.7499973,81,205,Western Michigan,1/20/54
1976,5.7,5,7,75,Bucks,Bucks,Tom Lockhart,,NA,NA,NA,,
1976,5.8,5,8,76,Knicks,Knicks,Beaver Smith,,NA,NA,NA,,
1976,5.9,5,9,77,Bucks,Bucks,James Rappis,,NA,NA,NA,,
1976,5.1,5,1,78,Rockets,Rockets,Dave Marrs,,NA,NA,NA,,
1976,5.11,5,11,79,Suns,Suns,Ralph Walker,,NA,NA,NA,,
1976,5.12,5,12,80,SuperSonics,Sonics,Robert Gray,,NA,NA,NA,,
1976,5.13,5,13,81,76ers,76ers,Jeff Browne,,NA,NA,NA,,
1976,5.14,5,14,82,Hawks,Hawks,Connie White,,NA,NA,NA,,
1976,5.15,5,15,83,Wizards,Wizards,LC Mason,,NA,NA,NA,,
1976,5.16,5,16,84,Cavaliers,Cavaliers,Ed Lawrence,6'11'',6.9166639,83,228,McNeese State,12/8/52
1976,5.17,5,17,85,Celtics,Celtics,Louis McKinney,,NA,NA,NA,,
1976,5.18,5,18,86,Warriors,Warriors,Carl Bird,,NA,NA,NA,,
1976,6.1,6,1,87,Bulls,Bulls,Tom Paulin,,NA,NA,NA,,
1976,6.2,6,2,88,Hawks,Hawks,Pete Padgett,,NA,NA,NA,,
1976,6.3,6,3,89,Kings,Kings,Andre McCarter,,NA,NA,NA,,
1976,6.4,6,4,90,Pistons,Pistons,Russell Davis,,NA,NA,NA,,
1976,6.5,6,5,91,Warriors,Warriors,Duane Barnett,,NA,NA,NA,,
1976,6.6,6,6,92,Bucks,Bucks,Phil Spence,,NA,NA,NA,,
1976,6.7,6,7,93,Knicks,Knicks,Joe Jones,,NA,NA,NA,,
1976,6.8,6,8,94,Jazz,Jazz,Barnard Tomlin,,NA,NA,NA,,
1976,6.9,6,9,95,Lakers,Lakers,Ed Schweitzer,,NA,NA,NA,,
1976,6.1,6,1,96,Rockets,Rockets,Robert Paige,,NA,NA,NA,,
1976,6.11,6,11,97,Suns,Suns,Carl Brown,,NA,NA,NA,,
1976,6.12,6,12,98,SuperSonics,Sonics,Darrell Peterson,,NA,NA,NA,,
1976,6.13,6,13,99,76ers,76ers,Mike Dunleavy,6'2'',6.1666642,74,180,South Carolina,3/21/54
1976,6.14,6,14,100,Clippers,Clippers,Danny Odums,,NA,NA,NA,,
1976,6.15,6,15,101,Wizards,Wizards,Pat Tallent,,NA,NA,NA,,
1976,6.16,6,16,102,Cavaliers,Cavaliers,Harry Davis,6'7'',6.5833307,79,220,Florida State,1/27/56
1976,6.17,6,17,103,Celtics,Celtics,Art Collins,6'4'',6.3333308,76,185,Biscayne,4/14/54
1976,6.18,6,18,104,Warriors,Warriors,Gene Cunningham,,NA,NA,NA,,
1976,7.1,7,1,105,Bulls,Bulls,Barry McLeod,,NA,NA,NA,,
1976,7.2,7,2,106,Hawks,Hawks,Carl Gerlach,,NA,NA,NA,,
1976,7.3,7,3,107,Kings,Kings,Craig Prosser,,NA,NA,NA,,
1976,7.4,7,4,108,Pistons,Pistons,Curt Peterson,,NA,NA,NA,,
1976,7.5,7,5,109,Trail Blazers,Trail Blazers,Al DeWitt,,NA,NA,NA,,
1976,7.6,7,6,110,Knicks,Knicks,Boyd Batts,,NA,NA,NA,,
1976,7.7,7,7,111,Jazz,Jazz,Andy Walker,6'4'',6.3333308,76,190,Niagara,3/25/55
1976,7.8,7,8,112,Bucks,Bucks,Ron Barrow,,NA,NA,NA,,
1976,7.9,7,9,113,Lakers,Lakers,Tommie Lipsey,,NA,NA,NA,,
1976,7.1,7,1,114,Rockets,Rockets,Barry Davis,,NA,NA,NA,,
1976,7.11,7,11,115,Suns,Suns,Brad Warble,,NA,NA,NA,,
1976,7.12,7,12,116,SuperSonics,Sonics,Mark Klein,,NA,NA,NA,,
1976,7.13,7,13,117,76ers,76ers,Phil Walker,6'3'',6.2499975,75,180,Millersville St. (PA),3/20/56
1976,7.14,7,14,118,Clippers,Clippers,Frank Jones,,NA,NA,NA,,
1976,7.15,7,15,119,Wizards,Wizards,Ralph Vallott,,NA,NA,NA,,
1976,7.16,7,16,120,Cavaliers,Cavaliers,Johnny Britt,,NA,NA,NA,,
1976,7.17,7,17,121,Celtics,Celtics,Ralph Drollinger,7'2'',7.1666638,86,250,UCLA,4/20/54
1976,7.18,7,18,122,Warriors,Warriors,Jesse Campbell,,NA,NA,NA,,
1976,8.1,8,1,123,Cavaliers,Cavaliers,Dave Koehler,,NA,NA,NA,,
1976,8.2,8,2,124,Hawks,Hawks,Doug Terry,,NA,NA,NA,,
1976,8.3,8,3,125,Kings,Kings,Mike Davis,,NA,NA,NA,,
1976,8.4,8,4,126,Pistons,Pistons,Randy Heary,,NA,NA,NA,,
1976,8.5,8,5,127,Trail Blazers,Trail Blazers,Brant Gibbler,,NA,NA,NA,,
1976,8.6,8,6,128,Jazz,Jazz,Richard Bryant,,NA,NA,NA,,
1976,8.7,8,7,129,Bucks,Bucks,Bob Warner,,NA,NA,NA,,
1976,8.8,8,8,130,Knicks,Knicks,Rick McCutcheon,,NA,NA,NA,,
1976,8.9,8,9,131,Lakers,Lakers,Ed Gregg,,NA,NA,NA,,
